    270.00    0.0000E+00
    270.01    0.0000E+00
    270.02    0.0000E+00
    270.03    0.0000E+00
    270.04    0.0000E+00
    270.05    0.0000E+00
    270.06    0.0000E+00
    270.07    0.0000E+00
    270.08    0.0000E+00
    270.09    0.0000E+00
    270.10    0.0000E+00
    270.11    0.0000E+00
    270.12    0.0000E+00
    270.13    0.0000E+00
    270.14    0.0000E+00
    270.15    0.0000E+00
    270.16    0.0000E+00
    270.17    0.0000E+00
    270.18    0.0000E+00
    270.19    0.0000E+00
    270.20    0.0000E+00
    270.21    0.0000E+00
    270.22    0.0000E+00
    270.23    0.0000E+00
    270.24    0.0000E+00
    270.25    0.0000E+00
    270.26    0.0000E+00
    270.27    0.0000E+00
    270.28    0.0000E+00
    270.29    0.0000E+00
    270.30    0.0000E+00
    270.31    0.0000E+00
    270.32    0.0000E+00
    270.33    0.0000E+00
    270.34    0.0000E+00
    270.35    0.0000E+00
    270.36    0.0000E+00
    270.37    0.0000E+00
    270.38    0.0000E+00
    270.39    0.0000E+00
    270.40    0.0000E+00
    270.41    0.0000E+00
    270.42    0.0000E+00
    270.43    0.0000E+00
    270.44    0.0000E+00
    270.45    0.0000E+00
    270.46    0.0000E+00
    270.47    0.0000E+00
    270.48    0.0000E+00
    270.49    0.0000E+00
    270.50    0.0000E+00
    270.51    0.0000E+00
    270.52    0.0000E+00
    270.53    0.0000E+00
    270.54    0.0000E+00
    270.55    0.0000E+00
    270.56    0.0000E+00
    270.57    0.0000E+00
    270.58    0.0000E+00
    270.59    0.0000E+00
    270.60    0.0000E+00
    270.61    0.0000E+00
    270.62    0.0000E+00
    270.63    0.0000E+00
    270.64    0.0000E+00
    270.65    0.0000E+00
    270.66    0.0000E+00
    270.67    0.0000E+00
    270.68    0.0000E+00
    270.69    0.0000E+00
    270.70    0.0000E+00
    270.71    0.0000E+00
    270.72    0.0000E+00
    270.73    0.0000E+00
    270.74    0.0000E+00
    270.75    0.0000E+00
    270.76    0.0000E+00
    270.77    0.0000E+00
    270.78    0.0000E+00
    270.79    0.0000E+00
    270.80    0.0000E+00
    270.81    0.0000E+00
    270.82    0.0000E+00
    270.83    0.0000E+00
    270.84    0.0000E+00
    270.85    0.0000E+00
    270.86    0.0000E+00
    270.87    0.0000E+00
    270.88    0.0000E+00
    270.89    0.0000E+00
    270.90    0.0000E+00
    270.91    0.0000E+00
    270.92    0.0000E+00
    270.93    0.0000E+00
    270.94    0.0000E+00
    270.95    0.0000E+00
    270.96    0.0000E+00
    270.97    0.0000E+00
    270.98    0.0000E+00
    270.99    0.0000E+00
    271.00    0.0000E+00
    271.01    0.0000E+00
    271.02    0.0000E+00
    271.03    0.0000E+00
    271.04    0.0000E+00
    271.05    0.0000E+00
    271.06    0.0000E+00
    271.07    0.0000E+00
    271.08    0.0000E+00
    271.09    0.0000E+00
    271.10    0.0000E+00
    271.11    0.0000E+00
    271.12    0.0000E+00
    271.13    0.0000E+00
    271.14    0.0000E+00
    271.15    0.0000E+00
    271.16    0.0000E+00
    271.17    0.0000E+00
    271.18    0.0000E+00
    271.19    0.0000E+00
    271.20    0.0000E+00
    271.21    0.0000E+00
    271.22    0.0000E+00
    271.23    0.0000E+00
    271.24    0.0000E+00
    271.25    0.0000E+00
    271.26    0.0000E+00
    271.27    0.0000E+00
    271.28    0.0000E+00
    271.29    0.0000E+00
    271.30    0.0000E+00
    271.31    0.0000E+00
    271.32    0.0000E+00
    271.33    0.0000E+00
    271.34    0.0000E+00
    271.35    0.0000E+00
    271.36    0.0000E+00
    271.37    0.0000E+00
    271.38    0.0000E+00
    271.39    0.0000E+00
    271.40    0.0000E+00
    271.41    0.0000E+00
    271.42    0.0000E+00
    271.43    0.0000E+00
    271.44    0.0000E+00
    271.45    0.0000E+00
    271.46    0.0000E+00
    271.47    0.0000E+00
    271.48    0.0000E+00
    271.49    0.0000E+00
    271.50    0.0000E+00
    271.51    0.0000E+00
    271.52    0.0000E+00
