  200.00  0.00000E+00
  200.01  0.00000E+00
  200.02  0.00000E+00
  200.03  0.00000E+00
  200.04  0.00000E+00
  200.05  0.00000E+00
  200.06  0.00000E+00
  200.07  0.00000E+00
  200.08  0.00000E+00
  200.09  0.00000E+00
  200.10  0.00000E+00
  200.11  0.00000E+00
  200.12  0.00000E+00
  200.13  0.00000E+00
  200.14  0.00000E+00
  200.15  0.00000E+00
  200.16  0.00000E+00
  200.17  0.00000E+00
  200.18  0.00000E+00
  200.19  0.00000E+00
  200.20  0.00000E+00
  200.21  0.00000E+00
  200.22  0.00000E+00
  200.23  0.00000E+00
  200.24  0.00000E+00
  200.25  0.00000E+00
  200.26  0.00000E+00
  200.27  0.00000E+00
  200.28  0.00000E+00
  200.29  0.00000E+00
  200.30  0.00000E+00
  200.31  0.00000E+00
  200.32  0.00000E+00
  200.33  0.00000E+00
  200.34  0.00000E+00
  200.35  0.00000E+00
  200.36  0.00000E+00
  200.37  0.00000E+00
  200.38  0.00000E+00
  200.39  0.00000E+00
  200.40  0.00000E+00
  200.41  0.00000E+00
  200.42  0.00000E+00
  200.43  0.00000E+00
  200.44  0.00000E+00
  200.45  0.00000E+00
  200.46  0.00000E+00
  200.47  0.00000E+00
  200.48  0.00000E+00
  200.49  0.00000E+00
  200.50  0.00000E+00
  200.51  0.00000E+00
  200.52  0.00000E+00
  200.53  0.00000E+00
  200.54  0.00000E+00
  200.55  0.00000E+00
  200.56  0.00000E+00
  200.57  0.00000E+00
  200.58  0.00000E+00
  200.59  0.00000E+00
  200.60  0.00000E+00
  200.61  0.00000E+00
  200.62  0.00000E+00
  200.63  0.00000E+00
  200.64  0.00000E+00
  200.65  0.00000E+00
  200.66  0.00000E+00
  200.67  0.00000E+00
  200.68  0.00000E+00
  200.69  0.00000E+00
  200.70  0.00000E+00
  200.71  0.00000E+00
  200.72  0.00000E+00
  200.73  0.00000E+00
  200.74  0.00000E+00
  200.75  0.00000E+00
  200.76  0.00000E+00
  200.77  0.00000E+00
  200.78  0.00000E+00
  200.79  0.00000E+00
  200.80  0.00000E+00
  200.81  0.00000E+00
  200.82  0.00000E+00
  200.83  0.00000E+00
  200.84  0.00000E+00
  200.85  0.00000E+00
  200.86  0.00000E+00
  200.87  0.00000E+00
  200.88  0.00000E+00
  200.89  0.00000E+00
  200.90  0.00000E+00
  200.91  0.00000E+00
  200.92  0.00000E+00
  200.93  0.00000E+00
  200.94  0.00000E+00
  200.95  0.00000E+00
  200.96  0.00000E+00
  200.97  0.00000E+00
  200.98  0.00000E+00
  200.99  0.00000E+00
  201.00  0.00000E+00
  201.01  0.00000E+00
  201.02  0.00000E+00
  201.03  0.00000E+00
  201.04  0.00000E+00
  201.05  0.00000E+00
  201.06  0.00000E+00
  201.07  0.00000E+00
  201.08  0.00000E+00
  201.09  0.00000E+00
  201.10  0.00000E+00
  201.11  0.00000E+00
  201.12  0.00000E+00
  201.13  0.00000E+00
  201.14  0.00000E+00
  201.15  0.00000E+00
